account;category;currency;amount;ref_currency_amount;type;payment_type;note;date;transfer;payee;labels
Promerica Platinum Dolares;Transfer, withdraw;USD;600;11985.7;Income;Cash;;2022-04-04T17:40:16.397Z;true;;
BI Quetzales;Transfer, withdraw;GTQ;1128.63;2896.53;Income;Cash;;2022-04-04T17:32:09.923Z;true;;
BI Dolares;Transfer, withdraw;USD;145;2896.54;Expense;Cash;;2022-04-04T17:32:09.923Z;true;;
BI Dolares;Transfer, withdraw;USD;1390;27766.86;Expense;Cash;PHP de tarjeta;2022-04-04T17:29:52.175Z;true;;
BI Gold quetzales;Income;GTQ;1040;2669.07;Income;Cash;Pago de tarjeta;2022-04-04T17:24:56.453Z;false;;
BI Dolares;Transfer, withdraw;USD;137.93;2755.31;Expense;Cash;Pago de tarjeta;2022-04-04T17:23:48.240Z;true;;
BI Gold quetzales;Fallado en traquear;GTQ;327.86;841.42;Expense;Cash;;2022-04-04T17:23:29.541Z;false;;
BI Dolares;Communication, PC;USD;100;1997.62;Expense;Cash;Cuota de mi laptop;2022-04-04T17:11:04.596Z;false;;
BI Dolares;Alcohol, tobacco;USD;100;1997.62;Expense;Cash;Peyote;2022-04-04T17:10:29.601Z;false;;
BI Dolares;Checks, coupons;USD;2475;49441;Income;Cash;Belong;2022-04-04T17:06:25.693Z;false;;
Promerica Platinum Dolares;Software, apps, games;USD;4.11;82.1;Expense;Cash;;2022-04-03T18:00:00.000Z;false;;
Promerica Platinum Dolares;Maintenance, repairs;USD;13;259.69;Expense;Cash;Jugo para derretir;2022-04-02T20:54:29.050Z;false;;
Promerica Platinum Dolares;Internet;USD;35;699.17;Expense;Cash;Telmex;2022-03-30T09:51:03.687Z;false;;
Promerica Platinum Dolares;Internet;USD;35;699.17;Expense;Cash;;2022-03-30T09:45:00.000Z;false;Telmex;
Cash Mexico;Fallado en traquear;MXN;2237.85;2237.85;Expense;Cash;;2022-03-30T09:32:57.917Z;false;;
Cash Mexico;Transfer, withdraw;MXN;7500;7500;Expense;Cash;;2022-03-30T09:32:37.744Z;true;;
BBVA Crédito;Transfer, withdraw;MXN;7500;7500;Income;Cash;;2022-03-30T09:32:37.744Z;true;;
Cash Mexico;Transfer, withdraw;MXN;2566.41;2566.41;Income;Cash;;2022-03-30T09:32:17.102Z;true;;
BI Gold quetzales;Transfer, withdraw;GTQ;1000;2566.41;Expense;Cash;;2022-03-30T09:32:17.102Z;true;;
Promerica Platinum Dolares;Shopping;USD;150;2996.42;Expense;Cash;;2022-03-27T09:00:00.000Z;false;Amazon, snacks, Kobe;
BI Dolares;Transfer, withdraw;USD;359;7171.44;Expense;Cash;;2022-03-27T08:45:00.000Z;true;;
Cash Mexico;Transfer, withdraw;MXN;7171.44;7171.44;Income;Cash;;2022-03-27T08:45:00.000Z;true;;
Promerica Platinum Dolares;Software, apps, games;USD;4.29;85.7;Expense;Credit card;;2022-03-23T18:00:00.000Z;false;;
BI Dolares;Restaurant, fast-food;USD;10.7;213.74;Expense;Cash;Rappi de taco naco;2022-03-22T19:24:21.938Z;false;;
BBVA 0270;Software, apps, games;MXN;150;150;Expense;Cash;;2022-03-22T18:00:00.000Z;false;;
BI Dolares;Communication, PC;USD;100;1997.62;Expense;Cash;Diferencia de mi computadora;2022-03-21T21:53:52.849Z;false;;
BBVA 0270;Active sport, fitness;MXN;583.5;583.5;Expense;Cash;;2022-03-21T18:00:00.000Z;false;;
Promerica Platinum Dolares;TV, Streaming;USD;5.99;119.66;Expense;Credit card;;2022-03-20T18:00:00.000Z;false;Disney;
Promerica Platinum Dolares;Fallado en traquear;USD;508;10147.89;Expense;Cash;No tengo idea que puede hacer falta;2022-03-17T21:28:05.811Z;false;;
BBVA 0270;Charges, Fees;MXN;476;476;Expense;Cash;Cargos por envío de dinero;2022-03-17T20:55:29.656Z;false;;
Cash Mexico;Fallado en traquear;MXN;795;795;Expense;Cash;Gastado por Mip;2022-03-17T20:54:11.224Z;false;;
Promerica Platinum Dolares;Transfer, withdraw;USD;1000;19976.16;Income;Cash;;2022-03-17T20:53:50.693Z;true;;
BI Dolares;Transfer, withdraw;USD;1000;19976.16;Expense;Cash;;2022-03-17T20:53:50.693Z;true;;
BI Dolares;Transfer, withdraw;USD;1289.2;25753.27;Expense;Cash;;2022-03-17T20:47:22.068Z;true;;
BI Gold quetzales;Transfer, withdraw;GTQ;10034.74;25753.27;Income;Cash;;2022-03-17T20:47:22.068Z;true;;
BI Quetzales;Fallado en traquear;GTQ;90;230.98;Expense;Cash;;2022-03-17T20:46:18.597Z;false;;
BI Quetzales;Fallado en traquear;GTQ;65;166.82;Expense;Cash;;2022-03-17T20:46:09.901Z;false;;
BBVA 0270;Active sport, fitness;MXN;583.5;583.5;Expense;Cash;;2022-03-17T18:00:00.000Z;false;;
BI Gold quetzales;Loans, interests;GTQ;6267;16083.7;Expense;Cash;Pago de préstamo;2022-03-16T22:11:16.881Z;false;;
BI Dolares;Wage, invoices;USD;2515;50240.04;Income;Cash;Belong;2022-03-16T22:09:08.810Z;false;;
BBVA 0270;Alcohol, tobacco;MXN;1000;1000;Expense;Cash;Weed de la semana;2022-03-15T00:22:45.630Z;false;;
BBVA Crédito;Gifts, joy;MXN;899;899;Expense;Cash;Muñeco de Appa;2022-03-13T23:15:20.111Z;false;;
BBVA Crédito;Restaurant, fast-food;MXN;509;509;Expense;Cash;Almuerzo de Michelle;2022-03-13T21:48:44.751Z;false;;
BBVA 0270;Insurances;MXN;70;70;Expense;Cash;;2022-03-13T18:00:00.000Z;false;;
BBVA Crédito;Groceries;MXN;173;173;Expense;Cash;Oxxo;2022-03-12T01:48:04.871Z;false;;
BBVA Crédito;Gifts, joy;MXN;3800;3800;Expense;Cash;Entradas a concierto de Coldplay;2022-03-10T17:13:10.424Z;false;;
BI Dolares;Transfer, withdraw;USD;631.25;12609.95;Expense;Cash;Pago de tarjeta de crédito;2022-03-09T23:25:03.115Z;true;;
BBVA Crédito;Health care, doctor;MXN;1900;1900;Expense;Cash;Dermatólogo;2022-03-09T23:23:55.011Z;false;;
BBVA 0270;Insurances;MXN;70;70;Expense;Cash;;2022-03-09T18:00:00.000Z;false;;
BBVA Crédito;Shopping;MXN;649;649;Expense;Cash;Amazon cama de Kobe y colas;2022-03-09T13:28:58.046Z;false;;
BI Dolares;Income;USD;881.81;17615.18;Income;Cash;Belong febrero;2022-03-09T13:15:56.367Z;false;;
Cash Mexico;Groceries;MXN;500;500;Expense;Cash;Mip gastos;2022-03-09T13:14:14.964Z;false;;
Promerica Platinum Dolares;Rent;USD;33.5;669.2;Expense;Credit card;Mensualidad de bodega;2022-03-08T18:00:00.000Z;false;;
Promerica Platinum Dolares;Software, apps, games;USD;4.84;96.68;Expense;Credit card;;2022-03-06T18:00:00.000Z;false;;
Bi Queztales;Financial expenses;GTQ;30;76.99;Expense;Cash;;2022-03-05T18:00:00.000Z;false;;
BBVA Crédito;Internet;MXN;200;200;Expense;Cash;Recarga de celular;2022-03-05T07:12:26.309Z;false;;
Cash Mexico;Food & Drinks;MXN;1000;1000;Expense;Cash;Comida que ha comprado Michelle;2022-03-04T03:08:28.486Z;false;;
BBVA Crédito;Clothes & Footwear;MXN;4583;4583;Expense;Cash;3 camisas y 1 sandalia y un pants;2022-03-04T03:07:35.172Z;false;;D
BBVA Crédito;Gifts, joy;MXN;2798;2798;Expense;Cash;Regalo de Michelle;2022-03-04T00:22:38.548Z;false;;D
BBVA Crédito;Bar, cafe;MXN;169;169;Expense;Cash;Dragon;2022-03-03T23:41:38.675Z;false;;
BBVA Crédito;Internet;MXN;658;658;Expense;Cash;Telmex;2022-03-03T23:25:18.441Z;false;;
BBVA Crédito;Clothes & Footwear;MXN;587;587;Expense;Cash;Wasones;2022-03-03T23:17:11.136Z;false;;
BBVA Crédito;Shopping;MXN;195;195;Expense;Cash;Momo;2022-03-03T23:15:30.766Z;false;;
Promerica Platinum Dolares;Software, apps, games;USD;4.11;82.1;Expense;Cash;;2022-03-03T18:00:00.000Z;false;;
BBVA 0270;Rent;MXN;13500;13500;Expense;Cash;Renta de la doñita;2022-03-01T21:44:03.285Z;false;;
BBVA Crédito;Software, apps, games;MXN;1749;1749;Expense;Cash;Apple developer program;2022-03-01T04:56:14.342Z;false;;
BBVA Crédito;Financial expenses;MXN;2410;2410;Expense;Cash;Gastos financieros por portar tarjeta;2022-03-01T04:55:13.224Z;false;;
Cash Mexico;Groceries;MXN;150;150;Expense;Cash;Verduras;2022-02-23T23:21:10.966Z;false;;
Promerica Platinum Dolares;Software, apps, games;USD;4.29;85.7;Expense;Credit card;;2022-02-23T18:00:00.000Z;false;;
BI Dolares;Transfer, withdraw;USD;1000;19976.16;Expense;Cash;Pago parcial dólares;2022-02-23T10:16:52.589Z;true;;
Promerica Platinum Dolares;Transfer, withdraw;USD;1000;19976.16;Income;Cash;Pago parcial dólares;2022-02-23T10:16:52.589Z;true;;
Promerica Black Dolares;Transfer, withdraw;USD;6;119.86;Income;Cash;Pago de tarjeta;2022-02-23T10:15:48.889Z;true;;
BI Dolares;Transfer, withdraw;USD;6;119.86;Expense;Cash;Pago de tarjeta;2022-02-23T10:15:48.889Z;true;;
Promerica Black Dolares;Fallado en traquear;USD;5.43;108.47;Expense;Cash;Apple ;2022-02-23T10:13:43.538Z;false;;
Promerica Black Quetzales;Insurances;GTQ;65;166.82;Expense;Cash;Seguro de tarjeta;2022-02-23T10:13:18.635Z;false;;
BI Quetzales;Transfer, withdraw;GTQ;65;166.82;Expense;Cash;;2022-02-23T10:13:04.963Z;true;;
Promerica Black Quetzales;Transfer, withdraw;GTQ;65;166.82;Income;Cash;;2022-02-23T10:13:04.963Z;true;;
BI Quetzales;Transfer, withdraw;GTQ;1020;2617.74;Expense;Cash;;2022-02-23T10:12:01.798Z;true;;
Promerica Platinum Quetzales;Transfer, withdraw;GTQ;1020;2617.74;Income;Cash;;2022-02-23T10:12:01.798Z;true;;
BI Quetzales;Transfer, withdraw;GTQ;1128.63;2896.53;Income;Cash;;2022-02-23T10:10:43.352Z;true;;
BI Dolares;Transfer, withdraw;USD;145;2896.54;Expense;Cash;;2022-02-23T10:10:43.352Z;true;;
BI Dolares;Transfer, withdraw;USD;500;9988.08;Expense;Cash;Pago parcial de tarjetas;2022-02-23T10:09:51.887Z;true;;
BI Dolares;Transfer, withdraw;USD;527;10527.44;Expense;Cash;Pago parcial en quetzales;2022-02-23T10:07:41.706Z;true;;
BI Gold quetzales;Transfer, withdraw;GTQ;4102.01;10527.45;Income;Cash;Pago parcial en quetzales;2022-02-23T10:07:41.706Z;true;;
BI Gold quetzales;Financial expenses;GTQ;815.97;2094.11;Expense;Cash;;2022-02-23T10:06:19.282Z;false;;
BI Dolares;Fallado en traquear;USD;109.2;2181.4;Expense;Cash;Fallado en traquear;2022-02-23T10:04:51.966Z;false;;
Promerica Platinum Dolares;Loans, interests;USD;490;9788.32;Expense;Cash;Préstamo;2022-02-23T10:01:43.886Z;false;;
Promerica Platinum Quetzales;Telephony, mobile phone;GTQ;250;641.6;Expense;Cash;Celular de Michelle;2022-02-23T10:01:09.127Z;false;;
Promerica Platinum Quetzales;Telephony, mobile phone;GTQ;694;1781.09;Expense;Cash;Mi celular;2022-02-23T10:00:41.797Z;false;;
BI Gold quetzales;Loans, interests;GTQ;374;959.84;Expense;Cash;Préstamo del reloj;2022-02-23T09:58:17.544Z;false;;
BI Gold quetzales;Loans, interests;GTQ;5391.92;13837.89;Expense;Cash;Préstamo BI;2022-02-23T09:57:49.503Z;false;;
Cash Mexico;Alcohol, tobacco;MXN;150;150;Expense;Cash;Uber de tío lechuga;2022-02-22T23:23:45.000Z;false;;
BBVA 0270;Software, apps, games;MXN;150;150;Expense;Cash;;2022-02-22T18:00:00.000Z;false;;
BBVA 0270;Alcohol, tobacco;MXN;900;900;Expense;Cash;Más weed;2022-02-22T17:29:52.242Z;false;;
Promerica Platinum Dolares;TV, Streaming;USD;5.99;119.66;Expense;Credit card;;2022-02-20T18:00:00.000Z;false;Disney;
Cash Mexico;Food & Drinks;MXN;120;120;Expense;Cash;Agua en concierto de mago;2022-02-20T06:07:41.391Z;false;;
Cash Mexico;Alcohol, tobacco;MXN;50;50;Expense;Cash;Chelas con QQHH;2022-02-19T07:15:50.840Z;false;;
Cash Mexico;Restaurant, fast-food;MXN;100;100;Expense;Cash;Tacos con QQHH;2022-02-19T07:15:22.976Z;false;;
Promerica Platinum Dolares;Pets, animals;USD;15;299.64;Expense;Cash;Bolsas para mierda;2022-02-19T02:59:55.177Z;false;;
Promerica Platinum Dolares;Health care, doctor;USD;6.8;135.84;Expense;Cash;Omega3;2022-02-19T00:06:28.879Z;false;;
Promerica Platinum Dolares;Clothes & Footwear;USD;94;1877.76;Expense;Cash;Tenis VANS;2022-02-18T23:48:53.861Z;false;;
BI Dolares;Transfer, withdraw;USD;2252.69;45000.1;Income;Cash;;2022-02-18T23:34:21.880Z;true;;
BBVA 0270;Transfer, withdraw;MXN;45000;45000;Expense;Cash;;2022-02-18T23:34:21.880Z;true;;
Promerica Platinum Dolares;Gifts, joy;USD;50;998.81;Expense;Cash;Regalo de boleto;2022-02-18T23:33:03.616Z;false;;D
Cash Mexico;Gifts, joy;MXN;450;450;Expense;Cash;Funko;2022-02-16T22:57:13.265Z;false;;
Cash Mexico;Alcohol, tobacco;MXN;300;300;Expense;Cash;Salvia;2022-02-16T22:56:50.930Z;false;;
Cash Mexico;Groceries;MXN;100;100;Expense;Cash;Agua pura;2022-02-16T22:56:39.560Z;false;;
BBVA 0270;Transfer, withdraw;MXN;3000;3000;Expense;Cash;;2022-02-16T22:56:32.016Z;true;;
Cash Mexico;Transfer, withdraw;MXN;3000;3000;Income;Cash;;2022-02-16T22:56:32.016Z;true;;
Promerica Platinum Dolares;Culture, sport events;USD;53;1058.74;Expense;Cash;Concierto de mago de oz;2022-02-15T23:16:56.160Z;false;;
BBVA 0270;Insurances;MXN;70;70;Expense;Cash;;2022-02-13T18:00:00.000Z;false;;
BBVA 0270;Wage, invoices;MXN;35959;35959;Income;Cash;Ultimo salario de Oracle;2022-02-11T18:00:32.631Z;false;;
Promerica Platinum Dolares;Pets, animals;USD;40;799.05;Expense;Cash;Comida de Jhon Jaime Kobe Johnson Man;2022-02-11T02:16:09.009Z;false;;
BBVA 0270;Alcohol, tobacco;MXN;1500;1500;Expense;Cash;Weed y Hongos;2022-02-10T21:51:25.368Z;false;;
Promerica Platinum Dolares;Clothes & Footwear;USD;150;2996.42;Expense;Cash;;2022-02-10T18:07:23.763Z;false;;
Cash Mexico;Food & Drinks;MXN;50;50;Expense;Cash;Esquites;2022-02-10T02:57:26.581Z;false;;
Cash Mexico;Food & Drinks;MXN;130;130;Expense;Cash;Tacos después del gym;2022-02-09T23:48:36.001Z;false;;
BBVA 0270;Mortgage;MXN;2899;2899;Expense;Cash;Mesa de trabajo;2022-02-09T22:42:31.435Z;false;;
BBVA 0270;Health care, doctor;MXN;1900;1900;Expense;Cash;Dermatólogo;2022-02-09T22:12:35.662Z;false;;
Promerica Platinum Dolares;Clothes & Footwear;USD;375;7491.06;Expense;Cash;Adidas;2022-02-09T18:02:20.109Z;false;;
BBVA 0270;Insurances;MXN;70;70;Expense;Cash;;2022-02-09T18:00:00.000Z;false;;
Promerica Platinum Dolares;Software, apps, games;USD;34;679.19;Expense;Cash;1Password;2022-02-09T04:22:50.055Z;false;;
Promerica Platinum Dolares;Home, garden;USD;328;6552.18;Expense;Cash;Silla de trabajo;2022-02-09T00:01:36.645Z;false;;
Cash Mexico;Food & Drinks;MXN;160;160;Expense;Cash;Tacos de Michelle y míos;2022-02-08T20:55:47.546Z;false;;
BBVA 0270;Transfer, withdraw;MXN;1000;1000;Expense;Cash;;2022-02-08T20:55:37.329Z;true;;
Cash Mexico;Transfer, withdraw;MXN;1000;1000;Income;Cash;;2022-02-08T20:55:37.329Z;true;;
Cash Mexico;Energy, utilities;MXN;100;100;Expense;Cash;Instalación de internet;2022-02-08T20:55:16.828Z;false;;
Promerica Platinum Dolares;Energy, utilities;USD;212;4234.95;Expense;Cash;Sillas, toppers y toallas;2022-02-08T19:00:29.480Z;false;;
Promerica Platinum Dolares;Rent;USD;33.5;669.2;Expense;Credit card;Mensualidad de bodega;2022-02-08T18:00:00.000Z;false;;
BBVA 0270;Alcohol, tobacco;MXN;150;150;Expense;Cash;Marketplace;2022-02-08T08:57:27.958Z;false;;
Cash Mexico;Food & Drinks;MXN;160;160;Expense;Cash;Tacos con Michelle;2022-02-08T00:32:14.433Z;false;;
BBVA 0270;Services;MXN;500;500;Expense;Cash;Flete por subir la cama;2022-02-08T00:31:14.651Z;false;;
Cash Mexico;Transfer, withdraw;MXN;500;500;Income;Cash;;2022-02-08T00:31:08.508Z;true;;
BBVA 0270;Transfer, withdraw;MXN;500;500;Expense;Cash;;2022-02-08T00:31:08.508Z;true;;
Cash Mexico;Food & Drinks;MXN;200;200;Expense;Cash;Tacos de Michelle;2022-02-06T20:56:34.000Z;false;;
Promerica Platinum Dolares;Services;USD;237;4734.35;Expense;Cash;Colchón Walmart;2022-02-06T19:54:55.256Z;false;;
Promerica Platinum Dolares;Software, apps, games;USD;4.84;96.68;Expense;Credit card;;2022-02-06T18:00:00.000Z;false;;
BBVA 0270;Services;MXN;800;800;Expense;Cash;Flete por refrigerador;2022-02-05T23:20:52.570Z;false;;
BBVA 0270;Services;MXN;8670;8670;Expense;Cash;Refrigeradora y microhondas;2022-02-05T23:12:33.747Z;false;;
Bi Queztales;Financial expenses;GTQ;30;76.99;Expense;Cash;;2022-02-05T18:00:00.000Z;false;;
BBVA 0270;Food & Drinks;MXN;278;278;Expense;Cash;Chelas y tacos viernes;2022-02-05T07:14:08.126Z;false;;
Cash Mexico;Rent;MXN;3000;3000;Expense;Cash;Airbnb en efectivo de los días sueltos;2022-02-04T21:15:37.877Z;false;;
BBVA 0270;Transfer, withdraw;MXN;3000;3000;Expense;Cash;Pago en efectivo de los días del Airbnb;2022-02-04T21:14:28.061Z;true;;
Cash Mexico;Transfer, withdraw;MXN;3000;3000;Income;Cash;Pago en efectivo de los días del Airbnb;2022-02-04T21:14:28.061Z;true;;
Cash Mexico;Property insurance;MXN;2985;2985;Expense;Cash;Póliza jurídica;2022-02-04T21:13:22.805Z;false;;
BBVA 0270;Housing;MXN;8500;8500;Expense;Cash;Depósito de renta;2022-02-04T21:12:23.290Z;false;;
BBVA 0270;Rent;MXN;13500;13500;Expense;Cash;Renta de doctor;2022-02-04T21:12:10.980Z;false;;
BI Gold quetzales;Charity, gifts;GTQ;1000;2566.41;Expense;Cash;Graduación;2022-02-03T21:37:43.277Z;false;;
Promerica Platinum Dolares;Software, apps, games;USD;4.11;82.1;Expense;Cash;;2022-02-03T18:00:00.000Z;false;;
BBVA 0270;Bar, cafe;MXN;95;95;Expense;Cash;Starbucks de Michelle;2022-02-02T23:14:21.873Z;false;;
BI Dolares;Charity, gifts;USD;65;1298.45;Expense;Cash;Cumpleaños hermana;2022-02-02T22:39:22.840Z;false;;
BBVA 0270;Bar, cafe;MXN;114;114;Expense;Cash;Starbucks;2022-02-02T22:38:41.107Z;false;;
Cash Mexico;Transfer, withdraw;MXN;3000;3000;Income;Cash;;2022-02-02T22:07:33.213Z;true;;
BBVA 0270;Transfer, withdraw;MXN;3000;3000;Expense;Cash;;2022-02-02T22:07:33.213Z;true;;
BBVA 0270;Telephony, mobile phone;MXN;200;200;Expense;Cash;Recarga de internet;2022-02-02T22:07:14.169Z;false;;
BBVA 0270;Telephony, mobile phone;MXN;98;98;Expense;Cash;Reposición de SIM;2022-02-02T22:06:29.098Z;false;;
Promerica Platinum Quetzales;Transfer, withdraw;GTQ;1107;2841.02;Income;Cash;;2022-02-01T03:19:59.281Z;true;;
BI Quetzales;Transfer, withdraw;GTQ;1107;2841.02;Expense;Cash;;2022-02-01T03:19:59.281Z;true;;
BI Dolares;Transfer, withdraw;USD;20;399.52;Expense;Cash;;2022-02-01T03:17:54.302Z;true;;
Promerica Black Dolares;Transfer, withdraw;USD;20;399.52;Income;Cash;;2022-02-01T03:17:54.302Z;true;;
Promerica Platinum Dolares;Transfer, withdraw;USD;701;14003.29;Income;Cash;;2022-02-01T03:17:11.815Z;true;;
BI Dolares;Transfer, withdraw;USD;701;14003.29;Expense;Cash;;2022-02-01T03:17:11.815Z;true;;
BI Dolares;Transfer, withdraw;USD;393;7850.63;Expense;Cash;;2022-02-01T03:16:08.336Z;true;;
BI Gold quetzales;Transfer, withdraw;GTQ;4969;12752.5;Income;Cash;Pago de tarjeta;2022-02-01T03:14:15.922Z;true;;
BI Quetzales;Transfer, withdraw;GTQ;4969;12752.5;Expense;Cash;Pago de tarjeta;2022-02-01T03:14:15.922Z;true;;
BI Dolares;Transfer, withdraw;USD;819;16360.48;Expense;Cash;;2022-02-01T03:12:47.856Z;true;;
BI Quetzales;Transfer, withdraw;GTQ;6374.85;16360.49;Income;Cash;;2022-02-01T03:12:47.856Z;true;;
BI Dolares;Fallado en traquear;USD;130.36;2604.09;Expense;Cash;;2022-02-01T03:09:42.886Z;false;;
BBVA 0270;Fallado en traquear;MXN;974;974;Expense;Cash;;2022-02-01T03:07:37.484Z;false;;
Cash Mexico;Fallado en traquear;MXN;1000;1000;Expense;Cash;;2022-02-01T03:00:21.735Z;false;;
Promerica Black Quetzales;Fallado en traquear;GTQ;1330;3413.33;Income;Cash;;2022-02-01T02:59:43.672Z;false;;
BI Quetzales;Transfer, withdraw;GTQ;1550;3977.94;Expense;Cash;;2022-02-01T02:57:09.922Z;true;;
Promerica Black Quetzales;Transfer, withdraw;GTQ;1550;3977.94;Income;Cash;;2022-02-01T02:57:09.922Z;true;;
Promerica Platinum Dolares;Fallado en traquear;USD;18.82;375.95;Expense;Cash;;2022-02-01T02:55:15.906Z;false;;
Promerica Platinum Dolares;Long distance;USD;439;8769.53;Expense;Cash;Aeromexico Michelle y Kobe Johnson Man;2022-02-01T02:52:22.226Z;false;;
BBVA 0270;Gifts, joy;MXN;3000;3000;Expense;Cash;Finjo de avatar, Rick and norte, Alicia y Eva de Michelle;2022-01-31T03:03:28.000Z;false;;
BBVA 0270;Transfer, withdraw;MXN;40000;40000;Expense;Cash;;2022-01-29T03:01:43.000Z;true;;
BI Dolares;Transfer, withdraw;USD;2002.39;40000.06;Income;Cash;;2022-01-29T03:01:43.000Z;true;;
BBVA 0270;Refunds (tax, purchase);MXN;80761;80761;Income;Cash;Fondo de ahorro de Oracle;2022-01-29T03:01:07.000Z;false;;
BBVA 0270;Communication, PC;MXN;249;249;Expense;Cash;DisneyPlus;2022-01-28T03:08:19.000Z;false;;
BBVA 0270;Mortgage;MXN;580;580;Expense;Cash;Póliza jurídica;2022-01-28T03:04:31.000Z;false;;
BBVA 0270;Mortgage;MXN;5000;5000;Expense;Cash;Depósito de nuevo apartamento;2022-01-28T03:02:18.000Z;false;;
BBVA 0270;Alcohol, tobacco;MXN;950;950;Expense;Cash;Weed Frank;2022-01-25T04:11:13.430Z;false;;
BBVA 0270;Pets, animals;MXN;700;700;Expense;Cash;Desparasitante externo;2022-01-25T04:10:26.995Z;false;;
Promerica Platinum Dolares;Housing;USD;257.4;5141.86;Expense;Cash;Airbnb primeros días de Enero;2022-01-25T02:51:29.000Z;false;;
Promerica Black Dolares;Alcohol, tobacco;USD;6.99;139.63;Expense;Cash;Tder ;2022-01-24T02:58:02.000Z;false;;
Promerica Platinum Dolares;Software, apps, games;USD;4.29;85.7;Expense;Credit card;;2022-01-23T18:00:00.000Z;false;;
BBVA 0270;Internet;MXN;149;149;Expense;Cash;HBO Max;2022-01-22T21:49:46.804Z;false;;
BI Gold quetzales;Transfer, withdraw;GTQ;6421.55;16480.34;Income;Cash;;2022-01-22T21:47:29.202Z;true;;
BI Dolares;Transfer, withdraw;USD;825;16480.33;Expense;Cash;;2022-01-22T21:47:29.202Z;true;;
Promerica Platinum Dolares;Transfer, withdraw;USD;1570;31362.57;Income;Cash;;2022-01-22T21:44:25.493Z;true;;
BI Dolares;Transfer, withdraw;USD;1570;31362.57;Expense;Cash;;2022-01-22T21:44:25.493Z;true;;
Promerica Platinum Dolares;Loans, interests;USD;1008;20135.97;Expense;Cash;Préstamo de banano;2022-01-22T21:42:52.643Z;false;;
BI Dolares;Income;USD;1008;20135.97;Income;Cash;;2022-01-22T21:42:31.226Z;false;;
BI Dolares;Transfer, withdraw;USD;130;2596.9;Expense;Cash;;2022-01-22T21:41:17.055Z;true;;
BI Quetzales;Transfer, withdraw;GTQ;1000;2566.41;Income;Cash;;2022-01-22T21:41:17.055Z;true;;
BBVA 0270;Software, apps, games;MXN;150;150;Expense;Cash;;2022-01-22T18:00:00.000Z;false;;
BBVA 0270;Active sport, fitness;MXN;583.5;583.5;Expense;Cash;;2022-01-21T18:00:00.000Z;false;;
Promerica Platinum Dolares;TV, Streaming;USD;5.99;119.66;Expense;Credit card;;2022-01-20T18:00:00.000Z;false;Disney;
BI Gold quetzales;Alcohol, tobacco;GTQ;240;615.94;Expense;Cash;Jacks place;2022-01-15T05:54:22.402Z;false;;
Promerica Platinum Dolares;Transfer, withdraw;USD;236;4714.37;Expense;Cash;Cuota 1/6 Promerica;2022-01-14T19:17:14.113Z;true;;
Promerica Black Quetzales;Financial expenses;GTQ;2880;7391.27;Expense;Cash;Última cuota;2022-01-14T18:51:39.834Z;false;;
BI Gold quetzales;Transfer, withdraw;GTQ;5631.32;14452.28;Expense;Cash;Pago 1/3 BI cuota Europa;2022-01-14T18:44:04.759Z;true;;
BI Gold quetzales;Fuel;GTQ;100;256.64;Expense;Cash;Combustible Michelle;2022-01-14T18:38:09.313Z;false;;
BI Gold quetzales;Food & Drinks;GTQ;62.73;160.99;Expense;Cash;Subway;2022-01-13T18:38:27.000Z;false;;
BBVA 0270;Insurances;MXN;70;70;Expense;Cash;;2022-01-13T18:00:00.000Z;false;;
BBVA 0270;Wage, invoices;MXN;47893;47893;Income;Cash;Salario Oracle;2022-01-13T15:06:11.527Z;false;;
Promerica Black Dolares;Alcohol, tobacco;USD;7.99;159.61;Expense;Cash;Tder;2022-01-12T18:49:36.000Z;false;;
BI Gold quetzales;Taxi;GTQ;38.69;99.29;Expense;Cash;Uber de regreso;2022-01-11T18:41:35.000Z;false;;
BI Gold quetzales;Taxi;GTQ;53.39;137.02;Expense;Cash;Uber de ida;2022-01-11T18:41:06.000Z;false;;
BI Gold quetzales;Restaurant, fast-food;GTQ;70;179.65;Expense;Cash;Food truck Oakland;2022-01-11T18:39:26.000Z;false;;
BI Gold quetzales;Groceries;GTQ;95;243.81;Expense;Cash;Los gauchitos;2022-01-10T18:36:52.000Z;false;;
Promerica Platinum Quetzales;Telephony, mobile phone;GTQ;248;636.47;Expense;Cash;Cuota del de Michelle;2022-01-09T19:00:10.000Z;false;;
Promerica Platinum Quetzales;Telephony, mobile phone;GTQ;694;1781.09;Expense;Cash;Celular iPhone;2022-01-09T18:59:27.000Z;false;;
BI Gold quetzales;Alcohol, tobacco;GTQ;33.15;85.08;Expense;Cash;Coronas extra;2022-01-09T18:35:48.000Z;false;;
BI Gold quetzales;Alcohol, tobacco;GTQ;128;328.5;Expense;Cash;Cervezas despensa;2022-01-09T18:35:20.000Z;false;;
BI Gold quetzales;Restaurant, fast-food;GTQ;165;423.46;Expense;Cash;Restaurante las antorchas;2022-01-09T18:34:39.000Z;false;;
BI Gold quetzales;Fuel;GTQ;200;513.28;Expense;Cash;200 combustible de su mamá;2022-01-09T18:22:15.000Z;false;;
BBVA 0270;Insurances;MXN;70;70;Expense;Cash;;2022-01-09T18:00:00.000Z;false;;
BI Gold quetzales;Parking;GTQ;15;38.5;Expense;Cash;Parqueo Miraflores;2022-01-08T18:21:40.000Z;false;;
